ID,Question,Confidence Question (AI),Confidence Question (Manual),Réponses Proposées,Confidence Réponses Proposées (AI),Confidence Réponses Proposées (Manual),Réponse Vraie,Confidence Réponse Vraie (AI),Confidence Réponse Vraie (Manual)
module_442028_cours_concours_iade_2025_pdf_def_2,"Quelle est la définition correcte de ""1 CKCD-EPI"" ?",7.0,,"selon âge, sexe, ethme | Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques | selon sexe, âge, ethnie",8.0,,"selon âge, sexe, ethme",7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""* Eau intra cellulaire"" ?",7.0,,20° du poids du corps | 40'/o du poids du corps | 15 du potds du corps | a du poids du corps,8.0,,20° du poids du corps,7.5,
module_442028_cours_concours_iade_2025_pdf_def_1,"Quelle est la définition correcte de ""» Eau extracellulaire"" ?",7.0,,a du poids du corps | 40'/o du poids du corps | 15 du potds du corps | 20° du poids du corps,8.0,,a du poids du corps,7.5,
module_442028_cours_concours_iade_2025_pdf_def_2,"Quelle est la définition correcte de ""* Secteur inerstiiel"" ?",7.0,,a du poids du corps | 40'/o du poids du corps | 20° du poids du corps | 15 du potds du corps,8.0,,a du poids du corps,7.5,
module_442028_cours_concours_iade_2025_pdf_def_3,"Quelle est la définition correcte de ""+ Secteur plasmatique"" ?",7.0,,20° du poids du corps | 40'/o du poids du corps | 15 du potds du corps | a du poids du corps,8.0,,20° du poids du corps,7.5,
module_442028_cours_concours_iade_2025_pdf_def_1,"Quelle est la définition correcte de ""Tonicité"" ?",7.0,,Régulation de l'homéostasie cellulaire | Mécanisme d'inhibition de la transmission synaptique | 2x (Na ()+Gly | Processus d'activation des récepteurs périphériques,7.5,,Régulation de l'homéostasie cellulaire,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""itracelulire"" ?",7.0,,Régulation de l'homéostasie cellulaire | Secteur interstiiel | Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques,8.0,,Régulation de l'homéostasie cellulaire,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""Gain ou perte d'eau"" ?",7.0,,Régulation de l'homéostasie cellulaire | Processus d'activation des récepteurs périphériques | Gain ou perte de Na | Mécanisme d'inhibition de la transmission synaptique,8.0,,Régulation de l'homéostasie cellulaire,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""Gain ou perte d'eau"" ?",7.0,,Gain ou perte de Na | Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques | Régulation de l'homéostasie cellulaire,8.0,,Gain ou perte de Na,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""Gain ou perte d'eau"" ?",7.0,,Processus d'activation des récepteurs périphériques | Régulation de l'homéostasie cellulaire | Mécanisme d'inhibition de la transmission synaptique | Gain ou perte de Na,8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""Hdémodilution"" ?",7.0,,Régulation de l'homéostasie cellulaire | Processus d'activation des récepteurs périphériques | Hemoconcentration | Mécanisme d'inhibition de la transmission synaptique,7.5,,Régulation de l'homéostasie cellulaire,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""p"" itraceluaire"" ?",7.0,,2x (Na )+Gly | Secteur intertitel | Processus d'activation des récepteurs périphériques | Mécanisme d'inhibition de la transmission synaptique,7.5,,2x (Na )+Gly,7.5,
module_442028_cours_concours_iade_2025_pdf_def_1,"Quelle est la définition correcte de ""Tonicité"" ?",7.0,,Mécanisme d'inhibition de la transmission synaptique | 2x (Na )+Gly | Processus d'activation des récepteurs périphériques | Secteur intertitel,7.5,,Mécanisme d'inhibition de la transmission synaptique,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""Clinique"" ?",7.0,,"| Rétention rénale d'eau et | Pertes extra-rénales | Processus d'activation des récepteurs périphériques | poids, Natrémie N | | Dig, cutanées Tit ciurétique, polyurie | |",7.5,,| Rétention rénale d'eau et | Pertes extra-rénales,7.5,
module_442028_cours_concours_iade_2025_pdf_def_1,"Quelle est la définition correcte de ""| Rétention extra-rénale"" ?",7.0,,"| Rétention rénale d'eau et | Pertes extra-rénales | poids, Natrémie N | | Dig, cutanées Tit ciurétique, polyurie | | | Processus d'activation des récepteurs périphériques",7.5,,| Rétention rénale d'eau et | Pertes extra-rénales,7.5,
module_442028_cours_concours_iade_2025_pdf_def_2,"Quelle est la définition correcte de ""| IC, cirhose, hypoalou | de sel néphropathies"" ?",7.0,,"poids, Natrémie N | | Dig, cutanées Tit ciurétique, polyurie | | | | Rétention rénale d'eau et | Pertes extra-rénales | Processus d'activation des récepteurs périphériques",7.5,,"poids, Natrémie N",7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""hypoNa"" ?",7.0,,"TC, cirrhose, hypoalbu | diabète Insipide | HIC hyperNa | Pertes rénales cut, dig",8.0,,"TC, cirrhose, hypoalbu",7.5,
module_442028_cours_concours_iade_2025_pdf_def_1,"Quelle est la définition correcte de ""» Holobale"" ?",7.0,,"HIC hyperNa | TC, cirrhose, hypoalbu | diabète Insipide | Pertes rénales cut, dig",8.0,,HIC hyperNa,7.5,
module_442028_cours_concours_iade_2025_pdf_def_3,"Quelle est la définition correcte de ""* D clobale"" ?",7.0,,"diabète Insipide | Pertes rénales cut, dig | HIC hyperNa | TC, cirrhose, hypoalbu",8.0,,diabète Insipide,7.5,
module_442028_cours_concours_iade_2025_pdf_def_4,"Quelle est la définition correcte de ""+ Perte rénale d'eau"" ?",7.0,,"diabète Insipide | TC, cirrhose, hypoalbu | Pertes rénales cut, dig | HIC hyperNa",8.0,,diabète Insipide,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""Créaiine » 364 (Men absence"" ?",6.0,,Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques | Anure > 12 heures | Régulation de l'homéostasie cellulaire,7.5,,Mécanisme d'inhibition de la transmission synaptique,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de "">PRÈ rénale"" ?",7.0,,fonctionnelle 30% | Régulation de l'homéostasie cellulaire | Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques,7.5,,fonctionnelle 30%,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""Stade dB"" ?",7.0,,"albuminunte, hématurie, eucocyturte, ou anomalies morphologiques ou histo- | Mécanisme d'inhibition de la transmission synaptique | entre 30 et 44 | Processus d'activation des récepteurs périphériques",7.5,,"albuminunte, hématurie, eucocyturte, ou anomalies morphologiques ou histo-",7.5,
module_442028_cours_concours_iade_2025_pdf_def_1,"Quelle est la définition correcte de ""* Avec marqueurs d'atteinte rénale"" ?",7.0,,"entre 30 et 44 | Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques | albuminunte, hématurie, eucocyturte, ou anomalies morphologiques ou histo-",7.5,,entre 30 et 44,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""3. PEC complications"" ?",7.0,,"Régulation de l'homéostasie cellulaire | Processus d'activation des récepteurs périphériques | restriction hydro-sodée, diurétiques, hypok, vitD, EPO, chélateur Ph, | Mécanisme d'inhibition de la transmission synaptique",8.0,,Régulation de l'homéostasie cellulaire,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""» Médicament"" ?",7.0,,Régulation de l'homéostasie cellulaire | Mécanisme d'inhibition de la transmission synaptique | indications | Processus d'activation des récepteurs périphériques,7.5,,Régulation de l'homéostasie cellulaire,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""Épargneursde"" ?",7.0,,"Mécanisme d'inhibition de la transmission synaptique | Spionolactore, [Faible + | Régulation de l'homéostasie cellulaire | Processus d'activation des récepteurs périphériques",8.0,,Mécanisme d'inhibition de la transmission synaptique,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""> Antaleiques"" ?",7.0,,AINS Spaston +/- morphine | Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques | Régulation de l'homéostasie cellulaire,8.0,,AINS Spaston +/- morphine,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""* Lithlasest++"" ?",7.0,,Mécanisme d'inhibition de la transmission synaptique | Crise de colique néphrétique | Processus d'activation des récepteurs périphériques | AINS Spaston +/- morphine,8.0,,Mécanisme d'inhibition de la transmission synaptique,7.5,
module_442028_cours_concours_iade_2025_pdf_def_1,"Quelle est la définition correcte de ""> Antalsiques"" ?",7.0,,AINS Spaston +/- morphine | Processus d'activation des récepteurs périphériques | Crise de colique néphrétique | Mécanisme d'inhibition de la transmission synaptique,8.0,,AINS Spaston +/- morphine,7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""* Lithlases++"" ?",7.0,,"LEC, néphrolthotitie percutante ou urétéroscopte | Crise de colique néphrétique | Processus d'activation des récepteurs périphériques | AINS Spasfon +/- morphine",8.0,,"LEC, néphrolthotitie percutante ou urétéroscopte",7.5,
module_442028_cours_concours_iade_2025_pdf_def_1,"Quelle est la définition correcte de ""> Antaleiques"" ?",7.0,,"AINS Spasfon +/- morphine | Crise de colique néphrétique | Processus d'activation des récepteurs périphériques | LEC, néphrolthotitie percutante ou urétéroscopte",8.0,,AINS Spasfon +/- morphine,7.5,
module_442028_cours_concours_iade_2025_pdf_def_2,"Quelle est la définition correcte de ""} Si pas ihiase éliminée"" ?",7.0,,"LEC, néphrolthotitie percutante ou urétéroscopte | Crise de colique néphrétique | AINS Spasfon +/- morphine | Processus d'activation des récepteurs périphériques",8.0,,"LEC, néphrolthotitie percutante ou urétéroscopte",7.5,
module_442028_cours_concours_iade_2025_pdf_def_0,"Quelle est la définition correcte de ""Terrain"" ?",7.0,,cystectomie avec montages +/- tt complémentaire | Processus d'activation des récepteurs périphériques | H >6Sans fumeur ou exposition chimiques | Mécanisme d'inhibition de la transmission synaptique,8.0,,cystectomie avec montages +/- tt complémentaire,7.5,
module_442028_cours_concours_iade_2025_pdf_def_1,"Quelle est la définition correcte de ""* Tumeurs nfiltrantes"" ?",7.0,,cystectomie avec montages +/- tt complémentaire | Processus d'activation des récepteurs périphériques | H >6Sans fumeur ou exposition chimiques | Mécanisme d'inhibition de la transmission synaptique,8.0,,cystectomie avec montages +/- tt complémentaire,7.5,
module_442028_cours_concours_iade_2025_pdf_norm_0,Quelle est la valeur normale de pH ?,8.0,,40-100 mmlg | 138-742 | 95-100 | 42-44 mme,6.0,,40-100 mmlg,7.5,
module_442028_cours_concours_iade_2025_pdf_norm_1,Quelle est la valeur normale de p ?,8.0,,40-100 mmlg | 42-44 mme | 138-742 | 95-100,6.0,,40-100 mmlg,7.5,
module_442028_cours_concours_iade_2025_pdf_norm_2,Quelle est la valeur normale de mnllg ?,8.0,,138-742 | 40-100 mmlg | 42-44 mme | 95-100,6.0,,138-742,7.0,
module_442028_cours_concours_iade_2025_pdf_norm_3,Quelle est la valeur normale de saturation ?,8.0,,95-100 | 138-742 | 40-100 mmlg | 42-44 mme,6.0,,95-100,7.0,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_def_0,"Quelle est la définition correcte de ""*_SFAR"" ?",7.0,,Régulation de l'homéostasie cellulaire | Mécanisme d'inhibition de la transmission synaptique | Processus d'activation des récepteurs périphériques | Recommandations pour l'organisation de la prise en charge des y,8.0,,Régulation de l'homéostasie cellulaire,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_def_0,"Quelle est la définition correcte de ""# Commencer les gestes de réanimation"" ?",7.0,,Régulation de l'homéostasie cellulaire | Processus d'activation des récepteurs périphériques | libérer les voles aériennes | Mécanisme d'inhibition de la transmission synaptique,8.0,,Régulation de l'homéostasie cellulaire,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_def_0,"Quelle est la définition correcte de ""Emetteur"" ?",7.0,,Processus d'activation des récepteurs périphériques | Comilé Référents Urgences HCL | Ut de sons du GHSud disposant dun chariot d'urgence | Cite Chaine de Survie Iträ-,8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_def_1,"Quelle est la définition correcte de ""Validation"" ?",7.0,,Ut de sons du GHSud disposant dun chariot d'urgence | Comilé Référents Urgences HCL | Cite Chaine de Survie Iträ- | Processus d'activation des récepteurs périphériques,8.0,,Ut de sons du GHSud disposant dun chariot d'urgence,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_def_2,"Quelle est la définition correcte de ""Destinataire"" ?",7.0,,Processus d'activation des récepteurs périphériques | Cite Chaine de Survie Iträ- | Comilé Référents Urgences HCL | Ut de sons du GHSud disposant dun chariot d'urgence,8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_def_1,"Quelle est la définition correcte de ""Signature"" ?",7.0,,Régulation de l'homéostasie cellulaire | Processus d'activation des récepteurs périphériques | Mécanisme d'inhibition de la transmission synaptique | s'agit d'une maintenance systématique H,8.0,,Régulation de l'homéostasie cellulaire,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_def_0,"Quelle est la définition correcte de ""* Solutés de remplissage vasculaire"" ?",7.0,,"Régulation de l'homéostasie cellulaire | cristalloides, colloides, albumine | Processus d'activation des récepteurs périphériques | Mécanisme d'inhibition de la transmission synaptique",8.0,,Régulation de l'homéostasie cellulaire,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_def_0,"Quelle est la définition correcte de ""9 Contré-Indications"" ?",7.0,,"Processus d'activation des récepteurs périphériques | Régulation de l'homéostasie cellulaire | myasthenie, insuffisance respiratoire grave | Mécanisme d'inhibition de la transmission synaptique",8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_def_0,"Quelle est la définition correcte de ""| ""007311"" (CamCtinre"" ?",6.0,,| CALOUMCHLORUREA0 [ANPINDgi0ml | 2 VE | | Mécanisme d'inhibition de la transmission synaptique | | MAGHESUMSULFATEAUS [ANPINO mi | VE | | Processus d'activation des récepteurs périphériques,8.0,,| CALOUMCHLORUREA0 [ANPINDgi0ml | 2 VE |,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_def_1,"Quelle est la définition correcte de ""| ""007266* MagrsimSufte"" ?",7.0,,Processus d'activation des récepteurs périphériques | | CALOUMCHLORUREA0 [ANPINDgi0ml | 2 VE | | | MAGHESUMSULFATEAUS [ANPINO mi | VE | | Mécanisme d'inhibition de la transmission synaptique,8.0,,Processus d'activation des récepteurs périphériques,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_mech_0,Quel est le mécanisme d'action principal ?,8.0,,Antaçoniste des benzodiazepines (activition compétitive au niveau des | Antaçoniste des benzodiazepines (inhibition compétitive au niveau des | Action directe sur les récepteurs NMDA du système nerveux central | Antaçoniste des benzodiazepines (inhibition compétitive au niveau des,7.5,,Antaçoniste des benzodiazepines (activition compétitive au niveau des,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_0,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,"Bronchospasme sévère réfractaire | 1 rmg pur IV à renouveler toutes les 3 minutes | Ampoules de 5mg/5 mi et mg/L mi | Détresse circulatoire aigue (choc cardiogénique, anaphylactique, septique]",8.0,,Bronchospasme sévère réfractaire,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_3,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,"Ampoules de 5mg/5 mi et mg/L mi | Bronchospasme sévère réfractaire | 1 rmg pur IV à renouveler toutes les 3 minutes | Détresse circulatoire aigue (choc cardiogénique, anaphylactique, septique]",8.0,,Ampoules de 5mg/5 mi et mg/L mi,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_0,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,"Faibles doses : dopaminergique, vasodilatateur rénal | Ampoules de 50mg/10 mi et 200mg/5 mi | Forte dose : augmentation de la PA et diminution de la diurêse | Dose moyenne : augmentation du débit cardiaque, et de la PA",8.0,,"Faibles doses : dopaminergique, vasodilatateur rénal",7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_1,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,"Dose moyenne : augmentation du débit cardiaque, et de la PA | Forte dose : augmentation de la PA et diminution de la diurêse | Faibles doses : dopaminergique, vasodilatateur rénal | Ampoules de 50mg/10 mi et 200mg/5 mi",8.0,,"Dose moyenne : augmentation du débit cardiaque, et de la PA",7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_0,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,Utilisé pur bolus +/- entretier | Ampoules de 20mg/10 mi | Association avec curares | Hypnotique de duree d'action brêve,8.0,,Utilisé pur bolus +/- entretier,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_1,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,Hypnotique de duree d'action brêve | Association avec curares | Utilisé pur bolus +/- entretier | Ampoules de 20mg/10 mi,8.0,,Hypnotique de duree d'action brêve,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_0,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,"Ampoules de 100mg/2 mi, | Curare déplolarisant (olocage de la transmission neuromusculairé) | Adjuvant de lanesthésie générale permettant l'intubation endotrachéale à | L ampoule dans 10 mi de dilvant",7.5,,"Ampoules de 100mg/2 mi,",7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_1,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,"Curare déplolarisant (olocage de la transmission neuromusculairé) | L ampoule dans 10 mi de dilvant | Ampoules de 100mg/2 mi, | Adjuvant de lanesthésie générale permettant l'intubation endotrachéale à",7.5,,Curare déplolarisant (olocage de la transmission neuromusculairé),7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_2,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,"Adjuvant de lanesthésie générale permettant l'intubation endotrachéale à | Curare déplolarisant (olocage de la transmission neuromusculairé) | L ampoule dans 10 mi de dilvant | Ampoules de 100mg/2 mi,",7.5,,Adjuvant de lanesthésie générale permettant l'intubation endotrachéale à,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_0,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"Cardiovasculaires : Tachycardie | \/esico-prostatique : relächement de la paroi vésicale | Ampoules de 0,25mg, 0,5 mg et mg /L mi | Bradycardie et malaise d'origine vagale, antispasmodique et anti sécrétoire",8.0,,Cardiovasculaires : Tachycardie,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_1,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"\/esico-prostatique : relächement de la paroi vésicale | Bradycardie et malaise d'origine vagale, antispasmodique et anti sécrétoire | Ampoules de 0,25mg, 0,5 mg et mg /L mi | Cardiovasculaires : Tachycardie",8.0,,\/esico-prostatique : relächement de la paroi vésicale,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_3,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"Bradycardie et malaise d'origine vagale, antispasmodique et anti sécrétoire | Cardiovasculaires : Tachycardie | \/esico-prostatique : relächement de la paroi vésicale | Ampoules de 0,25mg, 0,5 mg et mg /L mi",8.0,,"Bradycardie et malaise d'origine vagale, antispasmodique et anti sécrétoire",7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_0,"Parmi les propositions suivantes, laquelle concerne cPHEDRINE ?",7.7,,"‘\Vasopresseur puissant qui entraine une élévation marquée de la pression | Ampoules de 30mg, 0,5 mg et Img / mi | 3 à 6 me toutes les 3 à 5 minutes (max 30 me) | Hypotensions (induites par l'anesthésie/rachianesthésie/ péridurale",8.0,,‘\Vasopresseur puissant qui entraine une élévation marquée de la pression,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_1,"Parmi les propositions suivantes, laquelle concerne cPHEDRINE ?",7.7,,"Ampoules de 30mg, 0,5 mg et Img / mi | 3 à 6 me toutes les 3 à 5 minutes (max 30 me) | ‘\Vasopresseur puissant qui entraine une élévation marquée de la pression | Hypotensions (induites par l'anesthésie/rachianesthésie/ péridurale",8.0,,"Ampoules de 30mg, 0,5 mg et Img / mi",7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_2,"Parmi les propositions suivantes, laquelle concerne cPHEDRINE ?",7.7,,"Hypotensions (induites par l'anesthésie/rachianesthésie/ péridurale | 3 à 6 me toutes les 3 à 5 minutes (max 30 me) | Ampoules de 30mg, 0,5 mg et Img / mi | ‘\Vasopresseur puissant qui entraine une élévation marquée de la pression",8.0,,Hypotensions (induites par l'anesthésie/rachianesthésie/ péridurale,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_0,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,Ampoule de 150 mg/3ml | Dose de charge : L à 2 ampoules dans 20 ml G5% en 20 minutes | Dos d'entretien : 3 à 6 ampoules par 24h | Troubles du rythme supra-ventriculaires,8.0,,Ampoule de 150 mg/3ml,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_1,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"Dos d'entretien : 3 à 6 ampoules par 24h | Antiarythmique, bradycardisant | Dose de charge : L à 2 ampoules dans 20 ml G5% en 20 minutes | Ampoule de 150 mg/3ml",8.0,,Dos d'entretien : 3 à 6 ampoules par 24h,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_0,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,"Diminution de la conduction auriculo-ventriculaire, anti-arythmique | Ampoule de 20 me/2ml | 10 mg en bolus puis 20 mg au bout de 2 à 3 minutes si la Lere dose na | Test diagnostique des tachycardies Supra-ventriculaires, tachycardies",7.5,,"Diminution de la conduction auriculo-ventriculaire, anti-arythmique",7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_1,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,"10 mg en bolus puis 20 mg au bout de 2 à 3 minutes si la Lere dose na | Diminution de la conduction auriculo-ventriculaire, anti-arythmique | Test diagnostique des tachycardies Supra-ventriculaires, tachycardies | Ampoule de 20 me/2ml",7.5,,10 mg en bolus puis 20 mg au bout de 2 à 3 minutes si la Lere dose na,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_2,"Parmi les propositions suivantes, laquelle concerne à Indications ?",7.7,,"Test diagnostique des tachycardies Supra-ventriculaires, tachycardies | Diminution de la conduction auriculo-ventriculaire, anti-arythmique | Ampoule de 20 me/2ml | 10 mg en bolus puis 20 mg au bout de 2 à 3 minutes si la Lere dose na",7.5,,"Test diagnostique des tachycardies Supra-ventriculaires, tachycardies",7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_0,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"Tachycardies Supra-ventriculaires | Flacon de 25 mg | ampoule dans 10 ml eppi: dose 0,25 à 0,3 mg/kg en [VD 2 minutes | Innibiteur calcique, anti-arythmique",7.5,,Tachycardies Supra-ventriculaires,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_1,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"ampoule dans 10 ml eppi: dose 0,25 à 0,3 mg/kg en [VD 2 minutes | Innibiteur calcique, anti-arythmique | Flacon de 25 mg | Tachycardies Supra-ventriculaires",7.5,,"ampoule dans 10 ml eppi: dose 0,25 à 0,3 mg/kg en [VD 2 minutes",7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_0,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"Ampoules de 20 mg/m | Bolus initial puis relais PSE (65% ou NaC! 0 9%) | Anesthésique local, stabilisant de membrane, anti-arythmique | Troubles du rythme ventriculaires",7.5,,Ampoules de 20 mg/m,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_1,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"Troubles du rythme ventriculaires | Bolus initial puis relais PSE (65% ou NaC! 0 9%) | Anesthésique local, stabilisant de membrane, anti-arythmique | Ampoules de 20 mg/m",7.5,,Troubles du rythme ventriculaires,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_3,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"Anesthésique local, stabilisant de membrane, anti-arythmique | Bolus initial puis relais PSE (65% ou NaC! 0 9%) | Ampoules de 20 mg/m | Troubles du rythme ventriculaires",7.5,,"Anesthésique local, stabilisant de membrane, anti-arythmique",7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_0,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"{ pulvérisation | Angor et OAP | Flacons à 0,30 mg | \'asodilatation veineuse, coronaire, diminution des besoins en oxygène du",7.5,,{ pulvérisation,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_1,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"\'asodilatation veineuse, coronaire, diminution des besoins en oxygène du | Flacons à 0,30 mg | Angor et OAP | { pulvérisation",7.5,,"\'asodilatation veineuse, coronaire, diminution des besoins en oxygène du",7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_3,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"Angor et OAP | Flacons à 0,30 mg | \'asodilatation veineuse, coronaire, diminution des besoins en oxygène du | { pulvérisation",7.5,,Angor et OAP,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_0,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"mg en bolus sur 2 minutes puis entretien PSE | Insuffisance coronarienne, infarctus du myocarde, oedème aigu du pournon | Posologie d'entretien : 2 à 15 mg/ | Posologie initiale: 2 à 4 mg/h",8.0,,mg en bolus sur 2 minutes puis entretien PSE,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_2,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,"Posologie d'entretien : 2 à 15 mg/ | Insuffisance coronarienne, infarctus du myocarde, oedème aigu du pournon | mg en bolus sur 2 minutes puis entretien PSE | Posologie initiale: 2 à 4 mg/h",8.0,,Posologie d'entretien : 2 à 15 mg/,7.5,
module_562872_6__les_med_urgences__c_doudet_2024_cle_menceau_prop_4,"Parmi les propositions suivantes, laquelle concerne 9 Indications ?",7.7,,Ampoules de 10mg/10 m | Posologie d'entretien : 2 à 15 mg/ | Posologie initiale: 2 à 4 mg/h | mg en bolus sur 2 minutes puis entretien PSE,8.0,,Ampoules de 10mg/10 m,7.5,
